symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am,exit_ts,overlap,date
ENJUSDT,1657555200000,-0.5498833575626773,0.0001,2022,8h,15,20,15,2.0,1657987200000,False,2022-07-11
ENJUSDT,1660838400000,0.98782491838972,0.0001,2022,8h,15,20,15,2.0,1661270400000,True,2022-08-18
ENJUSDT,1661529600000,-0.336010027147235,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
ENJUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
ENJUSDT,1663084800000,-0.1226965694904692,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
ENJUSDT,1664726400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1665158400000,True,2022-10-02
ENJUSDT,1665417600000,0.5581144907100385,0.0001,2022,8h,15,20,15,2.0,1665849600000,False,2022-10-10
ENJUSDT,1666310400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1666742400000,True,2022-10-21
ENJUSDT,1667404800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1667836800000,True,2022-11-02
ENJUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
ENJUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
ENJUSDT,1671177600000,1.061663827918309,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
ENJUSDT,1672185600000,0.3508350913956608,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
ENJUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,True,2023-05-24
ENJUSDT,1685520000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685952000000,True,2023-05-31
ENJUSDT,1685952000000,3.944244359652616,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
ENJUSDT,1692115200000,2.5610142134547997,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
ENJUSDT,1693497600000,0.1733740840254981,0.0001,2023,8h,15,20,15,2.0,1693929600000,False,2023-08-31
ENJUSDT,1719676800000,1.2984494780086548,0.0001,2024,8h,15,20,15,2.0,1720108800000,True,2024-06-29
ENJUSDT,1721721600000,0.1521230849815298,0.0001,2024,8h,15,20,15,2.0,1722153600000,True,2024-07-23
ENJUSDT,1722441600000,2.485207791714428,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
ENJUSDT,1724774400000,0.47988961499509,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
ENJUSDT,1743148800000,1.3019742405018744,0.0001,2025,8h,15,20,15,2.0,1743580800000,True,2025-03-28
ENJUSDT,1743609600000,1.0604265270017523,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
ENJUSDT,1757894400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758326400000,True,2025-09-15
ENJUSDT,1758470400000,2.0789890361631054,0.0001,2025,8h,15,20,15,2.0,1758902400000,True,2025-09-21
ENJUSDT,1759824000000,3.7295886091379016,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
ENSUSDT,1647187200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647619200000,True,2022-03-13
ENSUSDT,1650211200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650643200000,True,2022-04-17
ENSUSDT,1654876800000,1.2726743331905177,0.0001,2022,8h,15,20,15,2.0,1655308800000,True,2022-06-10
ENSUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,True,2022-07-11
ENSUSDT,1670803200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671235200000,True,2022-12-12
ENSUSDT,1671465600000,-0.0378032355423545,0.0001,2022,8h,15,20,15,2.0,1671897600000,True,2022-12-19
ENSUSDT,1680998400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1681430400000,True,2023-04-09
ENSUSDT,1683360000000,1.0902627571915846,0.0001,2023,8h,15,20,15,2.0,1683792000000,True,2023-05-06
ENSUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,True,2023-05-24
ENSUSDT,1685952000000,4.4352770101639685,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
ENSUSDT,1691078400000,-0.6450519926255012,0.0001,2023,8h,15,20,15,2.0,1691510400000,True,2023-08-03
ENSUSDT,1692115200000,1.108226034600274,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
ENSUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
ENSUSDT,1758470400000,2.6324904158554245,0.0001,2025,8h,15,20,15,2.0,1758902400000,True,2025-09-21
ENSUSDT,1759824000000,4.1973728051333445,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
ENSUSDT,1761811200000,1.4056614898066817,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
ETCUSDT,1591862400000,0.9367679893529348,0.0001,2020,8h,15,20,15,2.0,1592294400000,True,2020-06-11
ETCUSDT,1593273600000,-0.0937149092714257,0.0001,2020,8h,15,20,15,2.0,1593705600000,True,2020-06-27
ETCUSDT,1600675200000,-1.0,0.0001,2020,8h,15,20,15,2.0,1601107200000,True,2020-09-21
ETCUSDT,1601625600000,-0.2810242936789256,0.0001,2020,8h,15,20,15,2.0,1602057600000,True,2020-10-02
ETCUSDT,1603872000000,0.3161597472586124,0.00026175,2020,8h,15,20,15,2.0,1604304000000,False,2020-10-28
ETCUSDT,1637913600000,-0.6139466327081394,0.00030619,2021,8h,15,20,15,2.0,1638345600000,False,2021-11-26
ETCUSDT,1638576000000,-1.0,0.0001,2021,8h,15,20,15,2.0,1639008000000,True,2021-12-04
ETCUSDT,1641398400000,1.7077507815949724,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
ETCUSDT,1642838400000,-0.1889399209131576,0.0001,2022,8h,15,20,15,2.0,1643270400000,True,2022-01-22
ETCUSDT,1647187200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647619200000,False,2022-03-13
ETCUSDT,1654560000000,1.6980978008381415,0.0001,2022,8h,15,20,15,2.0,1654992000000,True,2022-06-07
ETCUSDT,1683360000000,-0.0215714765661373,0.0001,2023,8h,15,20,15,2.0,1683792000000,True,2023-05-06
ETCUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,True,2023-05-24
ETCUSDT,1685577600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686009600000,True,2023-06-01
ETCUSDT,1685952000000,4.723775456183688,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
ETCUSDT,1691395200000,-0.0826210283192587,0.0001,2023,8h,15,20,15,2.0,1691827200000,True,2023-08-07
ETCUSDT,1692086400000,4.187009384577922,0.0001,2023,8h,15,20,15,2.0,1692518400000,True,2023-08-15
ETCUSDT,1720051200000,1.01923109768028,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
ETCUSDT,1722499200000,2.336014912548317,0.0001,2024,8h,15,20,15,2.0,1722931200000,True,2024-08-01
ETCUSDT,1727769600000,0.0798718837794744,0.0001,2024,8h,15,20,15,2.0,1728201600000,False,2024-10-01
ETCUSDT,1728489600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728921600000,True,2024-10-09
ETCUSDT,1729641600000,0.4764446396870415,0.0001,2024,8h,15,20,15,2.0,1730073600000,False,2024-10-23
ETCUSDT,1743120000000,0.319804386516121,0.0001,2025,8h,15,20,15,2.0,1743552000000,False,2025-03-28
ETCUSDT,1766678400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767110400000,False,2025-12-25
ETCUSDT,1780531200000,0.5298004624983891,0.0001,2026,8h,15,20,15,2.0,1780963200000,False,2026-06-04
ETHUSDT,1642694400000,2.540360952668628,0.0001,2022,8h,15,20,15,2.0,1643126400000,True,2022-01-20
ETHUSDT,1649664000000,-0.172812997305739,0.0001,2022,8h,15,20,15,2.0,1650096000000,True,2022-04-11
ETHUSDT,1652054400000,2.562003080000502,0.0001,2022,8h,15,20,15,2.0,1652486400000,True,2022-05-09
ETHUSDT,1654876800000,4.174448199682343,0.0001,2022,8h,15,20,15,2.0,1655308800000,True,2022-06-10
ETHUSDT,1660924800000,-0.5305691091124608,0.0001,2022,8h,15,20,15,2.0,1661356800000,False,2022-08-19
ETHUSDT,1671177600000,-0.1094538243518756,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
ETHUSDT,1692201600000,4.640079555832487,0.0001,2023,8h,15,20,15,2.0,1692633600000,True,2023-08-16
ETHUSDT,1727769600000,0.8887080504687951,0.0001,2024,8h,15,20,15,2.0,1728201600000,True,2024-10-01
ETHUSDT,1728489600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728921600000,True,2024-10-09
ETHUSDT,1729670400000,0.2810687106544437,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
ETHUSDT,1780387200000,3.46884839762377,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
ETHWUSDT,1758499200000,0.5411336405031747,0.00017567,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
ETHWUSDT,1759824000000,3.928452324703847,0.00024624,2025,8h,15,20,15,2.0,1760256000000,False,2025-10-07
FARTCOINUSDT,1758297600000,1.776512396647658,0.00015767,2025,8h,15,20,15,2.0,1758729600000,True,2025-09-19
FETUSDT,1683100800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1683532800000,True,2023-05-03
FETUSDT,1683360000000,1.1262132569853138,0.0001,2023,8h,15,20,15,2.0,1683792000000,True,2023-05-06
FETUSDT,1684886400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685318400000,True,2023-05-24
FETUSDT,1690185600000,-0.4168621300648477,0.0001,2023,8h,15,20,15,2.0,1690617600000,True,2023-07-24
FETUSDT,1691164800000,-0.1006053994688682,0.0001,2023,8h,15,20,15,2.0,1691596800000,True,2023-08-04
FETUSDT,1692259200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1692691200000,False,2023-08-17
FETUSDT,1696838400000,-0.3231351963820446,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
FETUSDT,1729641600000,0.5472354056368844,0.0001,2024,8h,15,20,15,2.0,1730073600000,True,2024-10-23
FETUSDT,1730534400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730966400000,False,2024-11-02
FETUSDT,1740700800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1741132800000,True,2025-02-28
FETUSDT,1741046400000,-0.2440732914541631,0.0001,2025,8h,15,20,15,2.0,1741478400000,True,2025-03-04
FETUSDT,1741622400000,-0.7434167381352779,0.0001,2025,8h,15,20,15,2.0,1742054400000,True,2025-03-10
FETUSDT,1743667200000,0.6468937518691635,0.0001,2025,8h,15,20,15,2.0,1744099200000,True,2025-04-03
FETUSDT,1756137600000,-0.061320827060266,0.0001,2025,8h,15,20,15,2.0,1756569600000,True,2025-08-25
FETUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
FETUSDT,1758499200000,0.108773936447326,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
FETUSDT,1759248000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1759680000000,True,2025-09-30
FETUSDT,1759824000000,5.030250927154512,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
FETUSDT,1762156800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762588800000,True,2025-11-03
FILUSDT,1639958400000,-1.0,0.0001,2021,8h,15,20,15,2.0,1640390400000,True,2021-12-20
FILUSDT,1640764800000,0.0348921790813665,0.0001,2021,8h,15,20,15,2.0,1641196800000,True,2021-12-29
FILUSDT,1641398400000,1.4723940994380964,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
FILUSDT,1642492800000,3.5719563439370954,0.0001,2022,8h,15,20,15,2.0,1642924800000,True,2022-01-18
FILUSDT,1646409600000,-0.1361029147614783,0.0001,2022,8h,15,20,15,2.0,1646841600000,True,2022-03-04
FILUSDT,1647302400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647734400000,False,2022-03-15
FILUSDT,1650844800000,0.2226961752798615,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
FILUSDT,1651334400000,0.1900005576784561,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
FILUSDT,1652054400000,2.597349450301687,0.0001,2022,8h,15,20,15,2.0,1652486400000,True,2022-05-09
FILUSDT,1654848000000,3.1433738003130403,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
FILUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
FILUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
FILUSDT,1664640000000,-0.0824934365999269,0.0001,2022,8h,15,20,15,2.0,1665072000000,True,2022-10-01
FILUSDT,1665388800000,1.0773361077261552,0.0001,2022,8h,15,20,15,2.0,1665820800000,True,2022-10-10
FILUSDT,1669593600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670025600000,True,2022-11-28
FILUSDT,1671177600000,3.887932073520569,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
FILUSDT,1692115200000,1.795027691397112,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
FILUSDT,1719964800000,2.516996751153681,0.0001,2024,8h,15,20,15,2.0,1720396800000,True,2024-07-03
FILUSDT,1722499200000,2.0269976698875327,0.0001,2024,8h,15,20,15,2.0,1722931200000,True,2024-08-01
FILUSDT,1724774400000,0.859727476356332,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
FILUSDT,1727683200000,0.88727660189797,0.0001,2024,8h,15,20,15,2.0,1728115200000,False,2024-09-30
FILUSDT,1728489600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728921600000,True,2024-10-09
FILUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
FILUSDT,1743120000000,0.2178587126680121,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
FILUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
FILUSDT,1750435200000,0.1093414633372519,0.0001,2025,8h,15,20,15,2.0,1750867200000,True,2025-06-20
FILUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
FILUSDT,1766678400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767110400000,True,2025-12-25
FILUSDT,1772899200000,1.354176014716928,0.0001,2026,8h,15,20,15,2.0,1773331200000,True,2026-03-07
FLOWUSDT,1657584000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1658016000000,True,2022-07-12
FLOWUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,False,2022-07-25
FLOWUSDT,1663084800000,0.4275331916059229,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
FLOWUSDT,1665388800000,2.101023927561094,0.0001,2022,8h,15,20,15,2.0,1665820800000,True,2022-10-10
FLOWUSDT,1667376000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1667808000000,False,2022-11-02
FLOWUSDT,1670371200000,0.6798780381616514,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
FLOWUSDT,1672185600000,1.009376240896884,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
FLOWUSDT,1681891200000,0.7503205723255385,0.00013411,2023,8h,15,20,15,2.0,1682323200000,True,2023-04-19
FLOWUSDT,1683504000000,0.6717400208109048,0.0001,2023,8h,15,20,15,2.0,1683936000000,True,2023-05-08
FLOWUSDT,1684656000000,0.2661285654840029,0.0001,2023,8h,15,20,15,2.0,1685088000000,True,2023-05-21
FLOWUSDT,1685952000000,5.302601712385053,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
FLOWUSDT,1691107200000,-0.1354396457061126,0.0001,2023,8h,15,20,15,2.0,1691539200000,True,2023-08-04
FLOWUSDT,1692086400000,4.072360133295233,0.0001,2023,8h,15,20,15,2.0,1692518400000,True,2023-08-15
FLOWUSDT,1693497600000,-0.0734961428928841,0.0001,2023,8h,15,20,15,2.0,1693929600000,True,2023-08-31
FLOWUSDT,1694419200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1694851200000,True,2023-09-11
FLOWUSDT,1696377600000,-0.3016920731652193,0.0001,2023,8h,15,20,15,2.0,1696809600000,True,2023-10-04
FLOWUSDT,1696838400000,-0.4512879126057075,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
FLOWUSDT,1720051200000,1.3826339535797003,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
FLOWUSDT,1724774400000,0.1002156309889018,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
FLOWUSDT,1726646400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1727078400000,True,2024-09-18
FLOWUSDT,1727769600000,0.3269125188096409,0.0001,2024,8h,15,20,15,2.0,1728201600000,False,2024-10-01
FLOWUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
FLOWUSDT,1743667200000,1.1926462578784889,0.0001,2025,8h,15,20,15,2.0,1744099200000,False,2025-04-03
FLOWUSDT,1746518400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746950400000,True,2025-05-06
FLOWUSDT,1758499200000,0.2424273868816518,0.0001,2025,8h,15,20,15,2.0,1758931200000,False,2025-09-22
FLOWUSDT,1759824000000,3.758637752544963,0.0001,2025,8h,15,20,15,2.0,1760256000000,False,2025-10-07
FLOWUSDT,1765180800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1765612800000,True,2025-12-08
FLOWUSDT,1765699200000,1.012999656040243,0.0001,2025,8h,15,20,15,2.0,1766131200000,True,2025-12-14
FLOWUSDT,1769328000000,1.2838003474403803,0.00186861,2026,8h,15,20,15,2.0,1769760000000,False,2026-01-25
FLOWUSDT,1770048000000,0.514435159319361,0.00346053,2026,8h,15,20,15,2.0,1770480000000,True,2026-02-02
GALAUSDT,1651248000000,0.986355523357912,0.0001,2022,8h,15,20,15,2.0,1651680000000,True,2022-04-29
GALAUSDT,1657497600000,0.3801374362662681,0.0001,2022,8h,15,20,15,2.0,1657929600000,True,2022-07-11
GALAUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,True,2022-07-25
GALAUSDT,1660838400000,0.5450567856106326,0.0001,2022,8h,15,20,15,2.0,1661270400000,False,2022-08-18
GALAUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
GALAUSDT,1663516800000,0.2260927671932301,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
GALAUSDT,1665417600000,1.6065844713557218,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
GALAUSDT,1666195200000,-0.1479684285779569,0.0001,2022,8h,15,20,15,2.0,1666627200000,True,2022-10-19
GALAUSDT,1671177600000,1.9429490990555105,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
GALAUSDT,1672156800000,0.9686023611103132,0.0001,2022,8h,15,20,15,2.0,1672588800000,True,2022-12-27
GALAUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
GALAUSDT,1692115200000,1.4042006978351904,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
GALAUSDT,1693728000000,0.3862765412442179,0.0001,2023,8h,15,20,15,2.0,1694160000000,True,2023-09-03
GALAUSDT,1694304000000,0.5352212892862391,0.0001,2023,8h,15,20,15,2.0,1694736000000,True,2023-09-10
GALAUSDT,1695283200000,-0.1068711809307282,0.0001,2023,8h,15,20,15,2.0,1695715200000,True,2023-09-21
GALAUSDT,1696982400000,-0.6244205269883139,0.0001,2023,8h,15,20,15,2.0,1697414400000,True,2023-10-11
GALAUSDT,1697673600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698105600000,True,2023-10-19
GALAUSDT,1719993600000,2.26936801170208,0.0001,2024,8h,15,20,15,2.0,1720425600000,True,2024-07-03
GALAUSDT,1722441600000,3.005685340488728,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
GALAUSDT,1743148800000,0.8776169053993264,0.0001,2025,8h,15,20,15,2.0,1743580800000,True,2025-03-28
GALAUSDT,1743609600000,0.7764877740961265,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
GALAUSDT,1750579200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1751011200000,True,2025-06-22
GALAUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,False,2025-09-15
GALAUSDT,1759852800000,3.153131373004475,0.0001,2025,8h,15,20,15,2.0,1760284800000,True,2025-10-07
GALAUSDT,1761811200000,1.2505199791331238,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
GALAUSDT,1764547200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1764979200000,True,2025-12-01
GALAUSDT,1765785600000,0.3732657064116581,0.0001,2025,8h,15,20,15,2.0,1766217600000,True,2025-12-15
GALAUSDT,1771747200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772179200000,False,2026-02-22
GALAUSDT,1774108800000,0.6447035974914875,0.0001,2026,8h,15,20,15,2.0,1774540800000,True,2026-03-21
GALAUSDT,1774598400000,-0.1293537196036958,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
GMTUSDT,1671206400000,0.7574397637686959,0.0001,2022,8h,15,20,15,2.0,1671638400000,False,2022-12-16
GMTUSDT,1681891200000,1.6801375826991265,0.000247,2023,8h,15,20,15,2.0,1682323200000,True,2023-04-19
GMTUSDT,1683100800000,1.995911511149171,0.0001,2023,8h,15,20,15,2.0,1683532800000,True,2023-05-03
GMTUSDT,1684713600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685145600000,True,2023-05-22
GMTUSDT,1685491200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685923200000,True,2023-05-31
GMTUSDT,1685952000000,3.440324501880688,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
GMTUSDT,1691395200000,-0.3893344831174505,0.0001,2023,8h,15,20,15,2.0,1691827200000,True,2023-08-07
GMTUSDT,1692115200000,2.5820875230096885,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
GMTUSDT,1693180800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1693612800000,True,2023-08-28
GMTUSDT,1696838400000,-0.0585137699215464,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
GMTUSDT,1720051200000,1.066699118037086,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
GMTUSDT,1721750400000,-0.2688485463540278,0.0001,2024,8h,15,20,15,2.0,1722182400000,True,2024-07-23
GMTUSDT,1722758400000,-0.0496710973270673,0.0001,2024,8h,15,20,15,2.0,1723190400000,True,2024-08-04
GMTUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,False,2024-10-25
GMTUSDT,1740441600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1740873600000,True,2025-02-25
GMTUSDT,1741017600000,0.1798943741440129,0.0001,2025,8h,15,20,15,2.0,1741449600000,True,2025-03-03
GMTUSDT,1741536000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1741968000000,True,2025-03-09
GMTUSDT,1743120000000,0.3989982796180601,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
GMTUSDT,1743667200000,0.7870933372742667,0.0001,2025,8h,15,20,15,2.0,1744099200000,True,2025-04-03
GMTUSDT,1746316800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746748800000,True,2025-05-04
GMTUSDT,1748563200000,0.0687141916675185,0.0001,2025,8h,15,20,15,2.0,1748995200000,True,2025-05-30
GMTUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
GMTUSDT,1750435200000,0.219053855441026,0.0001,2025,8h,15,20,15,2.0,1750867200000,False,2025-06-20
GMTUSDT,1755244800000,0.2554037550596432,0.0001,2025,8h,15,20,15,2.0,1755676800000,True,2025-08-15
GMTUSDT,1757894400000,0.3418180493540368,0.0001,2025,8h,15,20,15,2.0,1758326400000,True,2025-09-15
GMTUSDT,1758499200000,0.1278167055020794,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
GMTUSDT,1759824000000,4.765868071303047,0.00020768,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
GMTUSDT,1761667200000,0.8332688007247787,0.0001,2025,8h,15,20,15,2.0,1762099200000,True,2025-10-28
GMTUSDT,1763049600000,0.2622895659737361,0.0001,2025,8h,15,20,15,2.0,1763481600000,True,2025-11-13
GMTUSDT,1763683200000,-0.3206647830328929,0.0001,2025,8h,15,20,15,2.0,1764115200000,False,2025-11-21
GMTUSDT,1765699200000,1.4865368752879309,0.0001,2025,8h,15,20,15,2.0,1766131200000,True,2025-12-14
GMXUSDT,1685577600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686009600000,True,2023-06-01
GMXUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
GMXUSDT,1689840000000,0.1939228581177281,0.0001,2023,8h,15,20,15,2.0,1690272000000,False,2023-07-20
GMXUSDT,1690848000000,-0.0313752788349312,0.0001,2023,8h,15,20,15,2.0,1691280000000,True,2023-08-01
GMXUSDT,1691510400000,1.3089793615647678,0.0001,2023,8h,15,20,15,2.0,1691942400000,True,2023-08-08
GMXUSDT,1692115200000,2.0159810647199903,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
GMXUSDT,1693670400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1694102400000,True,2023-09-02
GMXUSDT,1695571200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1696003200000,True,2023-09-24
GMXUSDT,1707667200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1708099200000,True,2024-02-11
GMXUSDT,1720051200000,0.9877654731387866,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
GMXUSDT,1722585600000,1.6541602882556388,0.0001,2024,8h,15,20,15,2.0,1723017600000,True,2024-08-02
GMXUSDT,1727683200000,2.0682653545342182,0.0001,2024,8h,15,20,15,2.0,1728115200000,True,2024-09-30
GMXUSDT,1729641600000,0.9060224943167166,0.0001,2024,8h,15,20,15,2.0,1730073600000,True,2024-10-23
GMXUSDT,1742889600000,1.6857304018811,0.0001,2025,8h,15,20,15,2.0,1743321600000,True,2025-03-25
GMXUSDT,1743609600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
GMXUSDT,1763049600000,0.3787327530765691,0.0001,2025,8h,15,20,15,2.0,1763481600000,False,2025-11-13
GMXUSDT,1763683200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1764115200000,False,2025-11-21
GMXUSDT,1769846400000,0.7488052574439653,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
GMXUSDT,1775664000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1776096000000,False,2026-04-08
GMXUSDT,1779724800000,-0.4259318608090348,0.0001,2026,8h,15,20,15,2.0,1780156800000,True,2026-05-25
