variant,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_cluster_positions,max_same_side,max_per_cluster,max_beta_cluster,cluster_ALT_OTHER,beta_OTHER_BETA,cluster_EXCHANGE,cluster_GAMING,beta_HIGH_CRYPTO_BETA,cluster_BTC_BETA,cluster_L1_L2,cluster_MEME,cluster_DEFI,cluster_AI
ACT3_ATR3,2026-04-29 12:00:00+00:00,entry,9564.81501432793,10720.336771851473,-10.778782253908387,4,1,3,1.0201306452074799,2.6666666666666665,5,2,2,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-02 06:00:00+00:00,exit,9540.843046873475,10720.336771851473,-11.002394328459996,3,1,2,0.7714375061250864,3.0,5,2,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-02 12:00:00+00:00,entry,9540.843046873475,10720.336771851473,-11.002394328459996,4,2,2,1.0214375061250864,2.6666666666666665,5,2,2,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-05 06:00:00+00:00,exit,9516.931009337655,10720.336771851473,-11.225447372825222,3,2,1,0.7727460845656752,3.0,5,2,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-05 18:00:00+00:00,entry,9516.931009337655,10720.336771851473,-11.225447372825222,4,3,1,1.022746084565675,2.6666666666666665,5,2,2,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-06 00:00:00+00:00,exit,9553.986962242923,10720.336771851473,-10.87978702936879,3,2,1,0.7691232146540729,3.0,5,2,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-06 00:00:00+00:00,entry,9553.986962242923,10720.336771851473,-10.87978702936879,4,3,1,1.0191232146540727,2.6666666666666665,5,2,2,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-06 06:00:00+00:00,entry,9553.986962242923,10720.336771851473,-10.87978702936879,5,4,1,1.2691232146540727,3.571428571428571,5,2,2,2.0,3.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-06 18:00:00+00:00,exit,9530.194634719579,10720.336771851473,-11.10172341093673,4,3,1,1.0226395438394102,4.0,5,2,2,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-06 18:00:00+00:00,entry,9530.194634719579,10720.336771851473,-11.10172341093673,5,4,1,1.2726395438394102,3.571428571428571,5,2,2,2.0,3.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-07 18:00:00+00:00,exit,9506.309667313972,10720.336771851473,-11.324523943363307,4,3,1,1.024583266581263,2.6666666666666665,5,2,2,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-11 18:00:00+00:00,entry,9506.309667313972,10720.336771851473,-11.324523943363307,5,4,1,1.274583266581263,3.571428571428571,5,2,2,2.0,3.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2026-05-12 12:00:00+00:00,exit,9571.732886702326,10720.336771851473,-10.714251889595957,4,3,1,1.0115984500704056,2.6666666666666665,5,2,2,2.0,3.0,1.0,,1.0,1.0,,,,
ACT3_ATR3,2026-05-12 12:00:00+00:00,exit,9547.967112534041,10720.336771851473,-10.93594057973755,3,2,1,0.7652071534951529,1.7999999999999998,5,2,2,2.0,2.0,,,1.0,1.0,,,,
ACT3_ATR3,2026-05-13 00:00:00+00:00,entry,9547.967112534041,10720.336771851473,-10.93594057973755,4,3,1,1.015207153495153,2.6666666666666665,5,2,2,2.0,3.0,1.0,,1.0,1.0,,,,
ACT3_ATR3,2026-05-13 12:00:00+00:00,exit,9568.659534791374,10720.336771851473,-10.742920316496708,3,2,1,0.7633950969684651,3.0,5,2,2,1.0,2.0,1.0,,1.0,1.0,,,,
ACT3_ATR3,2026-05-13 12:00:00+00:00,entry,9568.659534791374,10720.336771851473,-10.742920316496708,4,2,2,1.0133950969684649,2.6666666666666665,5,2,2,2.0,3.0,1.0,,1.0,1.0,,,,
ACT3_ATR3,2026-05-14 00:00:00+00:00,entry,9568.659534791374,10720.336771851473,-10.742920316496708,5,3,2,1.263395096968465,3.571428571428571,5,2,2,2.0,3.0,1.0,,2.0,1.0,,1.0,,
ACT3_ATR3,2026-05-14 06:00:00+00:00,exit,9544.834048204575,10720.336771851473,-10.965166007969362,4,2,2,1.0169321785077976,4.0,5,2,2,1.0,2.0,1.0,,2.0,1.0,,1.0,,
ACT3_ATR3,2026-05-15 00:00:00+00:00,entry,9544.834048204575,10720.336771851473,-10.965166007969362,5,2,3,1.2669321785077976,3.571428571428571,5,2,2,2.0,3.0,1.0,,2.0,1.0,,1.0,,
ACT3_ATR3,2026-05-15 12:00:00+00:00,exit,9520.971963084063,10720.336771851473,-11.187753092949446,4,2,2,1.0194808807095717,4.0,5,2,2,1.0,2.0,1.0,,2.0,1.0,,1.0,,
ACT3_ATR3,2026-05-16 06:00:00+00:00,exit,9497.102045302727,10720.336771851473,-11.41041324150011,3,1,2,0.7707042705330073,3.0,5,2,2,1.0,1.0,,,2.0,1.0,,1.0,,
ACT3_ATR3,2026-05-16 06:00:00+00:00,exit,9473.180396465748,10720.336771851473,-11.63355594070887,2,0,2,0.5201307284450108,2.0,5,2,2,1.0,1.0,,,1.0,1.0,,,,
ACT3_ATR3,2026-05-17 12:00:00+00:00,exit,9449.25874762877,10720.336771851473,-11.856698639917628,1,0,1,0.26828848741633377,1.0,5,2,2,,,,,1.0,1.0,,,,
ACT3_ATR3,2026-05-18 00:00:00+00:00,exit,9526.31624358533,10720.336771851473,-11.137901296172876,0,0,0,0.0,0.0,5,2,2,,,,,,,,,,
ACT3_ATR3,2026-05-18 06:00:00+00:00,entry,9526.31624358533,10720.336771851473,-11.137901296172876,1,0,1,0.25,1.0,5,2,2,,,,,1.0,1.0,,,,
ACT3_ATR3,2026-05-18 12:00:00+00:00,exit,9502.500452976366,10720.336771851473,-11.360056542932448,0,0,0,0.0,0.0,5,2,2,,,,,,,,,,
ACT3_ATR3,2026-05-18 18:00:00+00:00,entry,9502.500452976366,10720.336771851473,-11.360056542932448,1,0,1,0.25,1.0,5,2,2,1.0,1.0,,,,,,,,
ACT3_ATR3,2026-05-19 00:00:00+00:00,exit,9478.744201843925,10720.336771851473,-11.58165640157512,0,0,0,0.0,0.0,5,2,2,,,,,,,,,,
ACT3_ATR3,2025-09-27 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,1,0,0.25,1.0,5,2,3,1.0,1.0,,,,,,,,
ACT3_ATR3,2025-09-28 00:00:00+00:00,entry,10000.0,10000.0,0.0,2,1,1,0.5,1.0,5,2,3,2.0,2.0,,,,,,,,
ACT3_ATR3,2025-09-29 18:00:00+00:00,entry,10000.0,10000.0,0.0,3,2,1,0.75,1.7999999999999998,5,2,3,2.0,3.0,1.0,,,,,,,
ACT3_ATR3,2025-09-30 12:00:00+00:00,exit,10077.15459262106,10077.15459262106,0.0,2,1,1,0.4961718066388722,2.0,5,2,3,1.0,2.0,1.0,,,,,,,
ACT3_ATR3,2025-09-30 12:00:00+00:00,exit,10052.15459262106,10077.15459262106,-0.2480859033194361,1,0,1,0.24870290015586946,1.0,5,2,3,1.0,1.0,,,,,,,,
ACT3_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,2,0,2,0.4987029001558695,1.0,5,2,3,2.0,2.0,,,,,,,,
ACT3_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,3,0,3,0.7487029001558694,1.7999999999999998,5,2,3,2.0,2.0,,1.0,1.0,,,,,
ACT3_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,4,0,4,0.9987029001558696,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,,,,1.0
ACT3_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,5,0,5,1.2487029001558694,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,,1.0,,,1.0
ACT3_ATR3,2025-10-01 00:00:00+00:00,exit,10027.024206139507,10077.15459262106,-0.49746568856113804,4,0,4,1.0012059149432275,4.0,5,2,3,1.0,1.0,,1.0,3.0,,1.0,,,1.0
ACT3_ATR3,2025-10-01 00:00:00+00:00,entry,10027.024206139507,10077.15459262106,-0.49746568856113804,5,0,5,1.2512059149432275,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,,1.0,,,1.0
ACT3_ATR3,2025-10-01 06:00:00+00:00,exit,10002.024206139507,10077.15459262106,-0.7455515918805742,4,0,4,1.0043838915960883,4.0,5,2,3,1.0,1.0,,1.0,3.0,,1.0,,,1.0
ACT3_ATR3,2025-10-01 06:00:00+00:00,exit,9976.893819657955,10077.15459262106,-0.9949313771222761,3,0,3,0.7550279159033548,3.0,5,2,3,1.0,1.0,,,2.0,,1.0,,,1.0
ACT3_ATR3,2025-10-01 06:00:00+00:00,exit,9951.763433176402,10077.15459262106,-1.244311162363978,2,0,2,0.5044125830961322,2.0,5,2,3,1.0,1.0,,,1.0,,1.0,,,
ACT3_ATR3,2025-10-01 06:00:00+00:00,exit,9926.63304669485,10077.15459262106,-1.4936909476056799,1,0,1,0.2525283285624748,1.0,5,2,3,1.0,1.0,,,,,,,,
ACT3_ATR3,2025-10-01 06:00:00+00:00,entry,9926.63304669485,10077.15459262106,-1.4936909476056799,2,1,1,0.5025283285624748,2.0,5,2,3,1.0,1.0,,,1.0,1.0,,,,
ACT3_ATR3,2025-10-01 18:00:00+00:00,exit,9901.565486179501,10077.15459262106,-1.7424472833842728,1,1,0,0.25063291912148483,1.0,5,2,3,,,,,1.0,1.0,,,,
ACT3_ATR3,2025-10-01 18:00:00+00:00,entry,9901.565486179501,10077.15459262106,-1.7424472833842728,2,2,0,0.5006329191214848,2.0,5,2,3,,,,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-01 18:00:00+00:00,entry,9901.565486179501,10077.15459262106,-1.7424472833842728,3,3,0,0.7506329191214849,1.7999999999999998,5,2,3,,,,,3.0,2.0,1.0,,,
ACT3_ATR3,2025-10-02 06:00:00+00:00,entry,9901.565486179501,10077.15459262106,-1.7424472833842728,4,4,0,1.0006329191214847,2.6666666666666665,5,2,3,,1.0,1.0,,3.0,2.0,1.0,,,
ACT3_ATR3,2025-10-02 12:00:00+00:00,entry,9901.565486179501,10077.15459262106,-1.7424472833842728,5,5,0,1.2506329191214849,3.571428571428571,5,2,3,1.0,2.0,1.0,,3.0,2.0,1.0,,,
ACT3_ATR3,2025-10-07 12:00:00+00:00,exit,9953.80620244816,10077.15459262106,-1.2240398719616823,4,4,0,0.9947516844103504,4.0,5,2,3,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-07 12:00:00+00:00,exit,9929.052288732712,10077.15459262106,-1.4696837537532241,3,3,0,0.7479237593563384,3.0,5,2,3,,1.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-07 12:00:00+00:00,entry,9929.052288732712,10077.15459262106,-1.4696837537532241,4,3,1,0.9979237593563385,4.0,5,2,3,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-07 12:00:00+00:00,entry,9929.052288732712,10077.15459262106,-1.4696837537532241,5,3,2,1.2479237593563386,4.999999999999999,5,2,3,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-08 12:00:00+00:00,exit,9904.22965801088,10077.15459262106,-1.7160095443688426,4,3,1,1.0004248214098632,4.0,5,2,3,,1.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-08 12:00:00+00:00,entry,9904.22965801088,10077.15459262106,-1.7160095443688426,5,4,1,1.250424821409863,4.999999999999999,5,2,3,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 06:00:00+00:00,exit,9879.469083865852,10077.15459262106,-1.961719520507928,4,3,1,1.0029321517893366,4.0,5,2,3,,1.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 06:00:00+00:00,entry,9879.469083865852,10077.15459262106,-1.961719520507928,5,3,2,1.2529321517893366,4.999999999999999,5,2,3,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 12:00:00+00:00,exit,10009.690741433693,10077.15459262106,-0.6694732185290407,4,2,2,0.9893325720092119,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 12:00:00+00:00,exit,9984.868110711861,10077.15459262106,-0.9157990091446595,3,2,1,0.7431895876616809,3.0,5,2,3,1.0,1.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 12:00:00+00:00,entry,9984.868110711861,10077.15459262106,-0.9157990091446595,4,3,1,0.9931895876616809,2.6666666666666665,5,2,3,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-09 12:00:00+00:00,entry,9984.868110711861,10077.15459262106,-0.9157990091446595,5,3,2,1.243189587661681,3.571428571428571,5,2,3,2.0,2.0,,,3.0,1.0,1.0,,1.0,
ACT3_ATR3,2025-10-09 18:00:00+00:00,exit,9959.905940435081,10077.15459262106,-1.1635095116218008,4,2,2,0.995678784623239,4.0,5,2,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT3_ATR3,2025-10-10 12:00:00+00:00,exit,9935.152026719632,10077.15459262106,-1.4091533934133427,3,1,2,0.7490047107659926,3.0,5,2,3,1.0,1.0,,,2.0,1.0,,,1.0,
ACT3_ATR3,2025-10-10 12:00:00+00:00,entry,9935.152026719632,10077.15459262106,-1.4091533934133427,4,1,3,0.9990047107659926,4.0,5,2,3,1.0,1.0,,,3.0,1.0,,1.0,1.0,
ACT3_ATR3,2025-10-10 12:00:00+00:00,entry,9935.152026719632,10077.15459262106,-1.4091533934133427,5,1,4,1.2490047107659927,3.571428571428571,5,2,3,2.0,2.0,,,3.0,1.0,,1.0,1.0,
ACT3_ATR3,2025-10-10 18:00:00+00:00,exit,9971.99672487991,10077.15459262106,-1.0435273843883672,4,0,4,0.9961555931140633,2.6666666666666665,5,2,3,2.0,2.0,,,2.0,,,1.0,1.0,
ACT3_ATR3,2025-10-10 18:00:00+00:00,exit,10206.9690726392,10206.9690726392,0.0,3,0,3,0.731244798325609,3.0,5,2,3,1.0,1.0,,,2.0,,,1.0,1.0,
ACT3_ATR3,2025-10-10 18:00:00+00:00,exit,10424.651209906835,10424.651209906835,0.0,2,0,2,0.47652203544603877,2.0,5,2,3,1.0,1.0,,,1.0,,,1.0,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,exit,10586.029936101717,10586.029936101717,0.0,1,0,1,0.23462884779962728,1.0,5,2,3,1.0,1.0,,,,,,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,exit,10718.415281200483,10718.415281200483,0.0,0,0,0,0.0,0.0,5,2,3,,,,,,,,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,entry,10718.415281200483,10718.415281200483,0.0,1,0,1,0.25,1.0,5,2,3,1.0,1.0,,,,,,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,entry,10718.415281200483,10718.415281200483,0.0,2,0,2,0.5,2.0,5,2,3,1.0,1.0,,,1.0,,1.0,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,entry,10718.415281200483,10718.415281200483,0.0,3,0,3,0.75,1.7999999999999998,5,2,3,2.0,2.0,,,1.0,,1.0,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,entry,10718.415281200483,10718.415281200483,0.0,4,0,4,1.0,2.6666666666666665,5,2,3,2.0,2.0,,,2.0,1.0,1.0,,,
ACT3_ATR3,2025-10-10 18:00:00+00:00,entry,10718.415281200483,10718.415281200483,0.0,5,0,5,1.2500000000000002,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-11 12:00:00+00:00,exit,10691.619242997482,10718.415281200483,-0.2500000000000022,4,0,4,1.0025062656641606,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-13 00:00:00+00:00,exit,10664.82320479448,10718.415281200483,-0.5000000000000044,3,0,3,0.7537688442211056,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-13 18:00:00+00:00,exit,10638.027166591479,10718.415281200483,-0.7500000000000067,2,0,2,0.5037783375314863,2.0,5,2,3,,,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-16 12:00:00+00:00,entry,10638.027166591479,10718.415281200483,-0.7500000000000067,3,0,3,0.7537783375314862,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-16 12:00:00+00:00,entry,10638.027166591479,10718.415281200483,-0.7500000000000067,4,0,4,1.0037783375314862,2.6666666666666665,5,2,3,1.0,1.0,,1.0,3.0,2.0,,,,
ACT3_ATR3,2025-10-16 12:00:00+00:00,entry,10638.027166591479,10718.415281200483,-0.7500000000000067,5,0,5,1.2537783375314864,2.7777777777777772,5,2,3,2.0,2.0,,1.0,3.0,2.0,,,,
ACT3_ATR3,2025-10-20 18:00:00+00:00,exit,10611.432098675,10718.415281200483,-0.998125,4,0,4,1.0062940727132694,2.6666666666666665,5,2,3,1.0,1.0,,1.0,3.0,2.0,,,,
ACT3_ATR3,2025-10-21 00:00:00+00:00,entry,10611.432098675,10718.415281200483,-0.998125,5,0,5,1.2562940727132692,2.7777777777777772,5,2,3,2.0,2.0,,1.0,3.0,2.0,,,,
ACT3_ATR3,2025-10-21 12:00:00+00:00,exit,10584.837030758523,10718.415281200483,-1.2462499999999936,4,0,4,1.0081943090768706,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-22 18:00:00+00:00,entry,10584.837030758523,10718.415281200483,-1.2462499999999936,5,0,5,1.2581943090768706,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,,1.0,,
ACT3_ATR3,2025-10-23 12:00:00+00:00,exit,10558.374938181627,10718.415281200483,-1.4931343749999897,4,0,4,1.0107211118565118,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-24 12:00:00+00:00,entry,10558.374938181627,10718.415281200483,-1.4931343749999897,5,0,5,1.2607211118565116,2.7777777777777772,5,2,3,2.0,2.0,,1.0,3.0,2.0,,,,
ACT3_ATR3,2025-10-26 12:00:00+00:00,exit,10531.578899978625,10718.415281200483,-1.743134374999992,4,0,4,1.0094936829636936,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-26 18:00:00+00:00,entry,10531.578899978625,10718.415281200483,-1.743134374999992,5,1,4,1.2594936829636936,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-10-28 18:00:00+00:00,exit,10505.249952728678,10718.415281200483,-1.988776539062499,4,0,4,1.0120237423194924,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-10-28 18:00:00+00:00,entry,10505.249952728678,10718.415281200483,-1.988776539062499,5,0,5,1.2620237423194924,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,,1.0,,
ACT3_ATR3,2025-11-03 12:00:00+00:00,exit,10579.686830207494,10718.415281200483,-1.2943000187379454,4,0,4,1.002394211177948,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,,1.0,,
ACT3_ATR3,2025-11-03 12:00:00+00:00,entry,10579.686830207494,10718.415281200483,-1.2943000187379454,5,0,5,1.252394211177948,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,,1.0,,
ACT3_ATR3,2025-11-07 12:00:00+00:00,exit,10553.423705325673,10718.415281200483,-1.539328077390288,4,0,4,1.0066520923142859,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-07 18:00:00+00:00,exit,10611.118764343584,10718.415281200483,-1.0010483270329262,3,0,3,0.7505447294736852,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-07 18:00:00+00:00,exit,10584.669547268066,10718.415281200483,-1.2478125769860782,2,0,2,0.5025378951219529,2.0,5,2,3,,,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-07 18:00:00+00:00,entry,10584.669547268066,10718.415281200483,-1.2478125769860782,3,1,2,0.7525378951219529,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-08 06:00:00+00:00,entry,10584.669547268066,10718.415281200483,-1.2478125769860782,4,2,2,1.0025378951219528,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-08 06:00:00+00:00,entry,10584.669547268066,10718.415281200483,-1.2478125769860782,5,3,2,1.252537895121953,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-08 12:00:00+00:00,exit,10558.207873399895,10718.415281200483,-1.4946930455436178,4,2,2,1.0050505214255168,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-10 00:00:00+00:00,entry,10558.207873399895,10718.415281200483,-1.4946930455436178,5,3,2,1.2550505214255168,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-11 18:00:00+00:00,exit,10531.746199531724,10718.415281200483,-1.7415735141011575,4,2,2,1.006947633288395,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-11 18:00:00+00:00,exit,10505.350679848225,10718.415281200483,-1.9878367814872966,3,1,2,0.7582198047840535,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-12 06:00:00+00:00,entry,10505.350679848225,10718.415281200483,-1.9878367814872966,4,2,2,1.0082198047840534,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 12:00:00+00:00,exit,10479.087303148604,10718.415281200483,-2.2328671895335774,3,1,2,0.7601201050466702,3.0,5,2,3,1.0,1.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 12:00:00+00:00,entry,10479.087303148604,10718.415281200483,-2.2328671895335774,4,2,2,1.0101201050466702,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 12:00:00+00:00,entry,10479.087303148604,10718.415281200483,-2.2328671895335774,5,2,3,1.26012010504667,3.571428571428571,5,2,3,2.0,3.0,1.0,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 18:00:00+00:00,exit,10452.625629280434,10718.415281200483,-2.4797476580911177,4,1,3,1.0101520499157781,4.0,5,2,3,1.0,2.0,1.0,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 18:00:00+00:00,exit,10426.427911022562,10718.415281200483,-2.724165490117289,3,0,3,0.7614275424318425,3.0,5,2,3,,1.0,1.0,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 18:00:00+00:00,entry,10426.427911022562,10718.415281200483,-2.724165490117289,4,0,4,1.0114275424318426,4.0,5,2,3,1.0,2.0,1.0,1.0,2.0,1.0,,,,
ACT3_ATR3,2025-11-13 18:00:00+00:00,entry,10426.427911022562,10718.415281200483,-2.724165490117289,5,0,5,1.2614275424318426,4.999999999999999,5,2,3,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-14 00:00:00+00:00,exit,10400.361841245005,10718.415281200483,-2.967355076391997,4,0,4,1.0139624485532257,4.0,5,2,3,,1.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-16 12:00:00+00:00,entry,10400.361841245005,10718.415281200483,-2.967355076391997,5,0,5,1.2639624485532255,4.999999999999999,5,2,3,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-24 12:00:00+00:00,exit,10443.820869158459,10718.415281200483,-2.5618937579667036,4,0,4,1.0078586299767296,4.0,5,2,3,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-11-26 18:00:00+00:00,exit,10521.991856564375,10718.415281200483,-1.832578972570921,3,0,3,0.7495064970466567,3.0,5,2,3,1.0,1.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-27 12:00:00+00:00,entry,10521.991856564375,10718.415281200483,-1.832578972570921,4,1,3,0.9995064970466568,4.0,5,2,3,1.0,1.0,,1.0,3.0,,1.0,,1.0,
ACT3_ATR3,2025-11-28 00:00:00+00:00,entry,10521.991856564375,10718.415281200483,-1.832578972570921,5,1,4,1.2495064970466567,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,,1.0,,1.0,
ACT3_ATR3,2025-11-28 12:00:00+00:00,exit,10495.686876922964,10718.415281200483,-2.077997525139491,4,0,4,1.00201152586131,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-28 18:00:00+00:00,exit,10469.381897281553,10718.415281200483,-2.3234160777080617,3,0,3,0.7532728613534238,3.0,5,2,3,1.0,1.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-29 00:00:00+00:00,entry,10469.381897281553,10718.415281200483,-2.3234160777080617,4,0,4,1.0032728613534236,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-29 06:00:00+00:00,exit,10443.380992678442,10718.415281200483,-2.5659976900170753,3,0,3,0.7568005302034954,3.0,5,2,3,1.0,1.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-29 12:00:00+00:00,entry,10443.380992678442,10718.415281200483,-2.5659976900170753,4,0,4,1.0068005302034955,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-11-30 12:00:00+00:00,entry,10443.380992678442,10718.415281200483,-2.5659976900170753,5,1,4,1.2568005302034955,3.571428571428571,5,2,3,2.0,2.0,,1.0,3.0,1.0,1.0,,,
ACT3_ATR3,2025-12-01 00:00:00+00:00,exit,10417.272540196745,10718.415281200483,-2.8095826957920322,4,0,4,1.0093238398030029,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-12-01 00:00:00+00:00,entry,10417.272540196745,10718.415281200483,-2.8095826957920322,5,0,5,1.2593238398030029,2.7777777777777772,5,2,3,2.0,2.0,,1.0,3.0,,2.0,,,
ACT3_ATR3,2025-12-02 06:00:00+00:00,exit,10391.16408771505,10718.415281200483,-3.0531677015669896,4,0,4,1.011231688646729,2.6666666666666665,5,2,3,1.0,1.0,,1.0,3.0,,2.0,,,
ACT3_ATR3,2025-12-02 12:00:00+00:00,exit,10365.120906364558,10718.415281200483,-3.2961437448275017,3,0,3,0.7625146241683569,3.0,5,2,3,1.0,1.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-12-03 00:00:00+00:00,entry,10365.120906364558,10718.415281200483,-3.2961437448275017,4,1,3,1.012514624168357,2.6666666666666665,5,2,3,2.0,2.0,,1.0,2.0,,1.0,,,
ACT3_ATR3,2025-12-04 00:00:00+00:00,exit,10339.208104098647,10718.415281200483,-3.5379033854654343,3,0,3,0.7644256883893302,3.0,5,2,3,1.0,1.0,,1.0,2.0,,1.0,,,
