symbol,timeframe,datetime,side,entry_time,entry_price,initial_stop,current_stop,old_stop,stop_changed,breakeven_active,chandelier_active,be_activated_this_bar,chand_activated_this_bar,chandelier_candidate,mfe_r,mae_r,close,high,low,atr
TRX/USDT,2h,2026-03-26 12:00:00+00:00,LONG,2026-03-25 16:00:00+00:00,0.3138,0.3102714285714286,0.3102714285714286,0.3102714285714286,False,False,False,False,False,,0.793522267206469,-0.9068825910931276,0.3115,0.313,0.3107,0.0019142857142857136
VIC/USDT,2h,2026-03-26 12:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0427,0.04362857142857143,0.0427,0.0427,False,True,False,False,False,,1.1846153846153888,-0.21538461538461412,0.0422,0.0423,0.0417,0.0005142857142857131
VIC/USDT,4h,2026-03-26 12:00:00+00:00,SHORT,2026-03-19 08:00:00+00:00,0.0462,0.048414285714285715,0.043635714285714285,0.04389285714285714,True,True,True,False,False,0.043635714285714285,2.07741935483871,-0.40645161290322807,0.0423,0.0425,0.0417,0.0006785714285714282
WLD/USDT,2h,2026-03-26 12:00:00+00:00,SHORT,2026-03-21 08:00:00+00:00,0.3156,0.33308571428571426,0.33308571428571426,0.33308571428571426,False,False,False,False,False,,0.7892156862745092,-0.8006535947712432,0.3067,0.3074,0.3034,0.005771428571428571
WLD/USDT,4h,2026-03-26 12:00:00+00:00,SHORT,2026-03-21 08:00:00+00:00,0.3146,0.3351,0.3146,0.3351,True,True,False,True,False,,1.1512195121951228,-0.7317073170731716,0.2927,0.3074,0.291,0.00817142857142857
WLFI/USDT,4h,2026-03-26 12:00:00+00:00,LONG,2026-03-23 16:00:00+00:00,0.1032,0.09651428571428572,0.09651428571428572,0.09651428571428572,False,False,False,False,False,,0.47863247863247804,-0.8376068376068371,0.0977,0.0991,0.0976,0.002507142857142856
XPL/USDT,4h,2026-03-26 12:00:00+00:00,SHORT,2026-03-19 12:00:00+00:00,0.0992,0.10932857142857143,0.10932857142857143,0.10932857142857143,False,False,False,False,False,,0.9478138222849076,-0.36530324400564246,0.0931,0.0948,0.0922,0.003042857142857141
XRP/USDT,2h,2026-03-26 12:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,1.3731,1.4013714285714285,1.4013714285714285,1.4013714285714285,False,False,False,False,False,,0.13794845881758502,-0.34310257705912195,1.3786,1.3828,1.3702,0.013914285714285721
ZEC/USDT,2h,2026-03-26 12:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,222.6,230.96571428571428,230.96571428571428,230.96571428571428,False,False,False,False,False,,0.34665300546448174,-0.26058743169399,224.14,224.78,220.27,4.239999999999999
币安人生/USDT,2h,2026-03-26 12:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0464,0.04927142857142857,0.04927142857142857,0.04927142857142857,False,False,False,False,False,,0.27860696517412775,-0.45273631840796125,0.047,0.0472,0.0466,0.0014214285714285704
AAVE/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,106.51,109.89142857142858,109.89142857142858,109.89142857142858,False,False,False,False,False,,0.3755809040980169,-0.3134769750739293,105.57,107.42,105.24,1.6714285714285748
AI/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-19 06:00:00+00:00,0.0214,0.022514285714285712,0.0214,0.0214,False,True,False,False,False,,1.8846153846153832,-0.7179487179487201,0.0194,0.0197,0.0193,0.0004142857142857133
APT/USDT,2h,2026-03-26 14:00:00+00:00,LONG,2026-03-23 20:00:00+00:00,1.07,1.0144285714285715,1.0144285714285715,1.0144285714285715,False,False,False,False,False,,0.9897172236503847,-0.8277634961439598,1.035,1.058,1.029,0.016857142857142886
BFUSD/USDT,2h,2026-03-26 14:00:00+00:00,LONG,2026-03-24 10:00:00+00:00,0.9993,0.9989857142857143,0.9989857142857143,0.9989857142857143,False,False,False,False,False,,0.6363636363639896,-0.6363636363636364,0.9992,0.9994,0.9992,0.0001285714285714144
BIO/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.0173,0.017857142857142856,0.017857142857142856,0.017857142857142856,False,False,False,False,False,,0.3589743589743567,-0.17948717948717835,0.0172,0.0174,0.0172,0.00028571428571428574
CFX/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.06007,0.06157714285714286,0.06157714285714286,0.06157714285714286,False,False,False,False,False,,0.9886255924170588,-0.033175355450237864,0.05952,0.05998,0.05935,0.0007000000000000002
DODO/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 06:00:00+00:00,0.01477,0.01510857142857143,0.01477,0.01477,False,True,False,False,False,,1.063291139240508,-0.20675105485232229,0.01453,0.01464,0.01446,0.00019285714285714292
DOT/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-24 14:00:00+00:00,1.383,1.4308571428571428,1.383,1.383,False,True,False,False,False,,1.629850746268656,-0.6059701492537288,1.323,1.337,1.316,0.01857142857142854
ETH/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 10:00:00+00:00,2068.44,2120.68,2120.68,2120.68,False,False,False,False,False,,0.3145099540581904,-0.4852603369065841,2070.4,2085.84,2052.01,27.162857142857124
ICP/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,2.315,2.3775714285714287,2.3775714285714287,2.3775714285714287,False,False,False,False,False,,0.6232876712328794,-0.23972602739726243,2.278,2.327,2.276,0.03385714285714284
INJ/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,2.968,3.0325714285714285,3.0325714285714285,3.0325714285714285,False,False,False,False,False,,0.464601769911501,-0.4491150442477859,2.948,2.997,2.938,0.034642857142857135
LAYER/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.0816,0.0837857142857143,0.0837857142857143,0.0837857142857143,False,False,False,False,False,,0.8692810457516393,0.0,0.0799,0.0814,0.0799,0.00122857142857143
LUNC/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,3.809e-05,3.891428571428572e-05,3.809e-05,3.809e-05,False,True,False,False,False,,1.0311958405545893,-0.351819757365682,3.766e-05,3.783e-05,3.724e-05,4.507142857142866e-07
MLN/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 06:00:00+00:00,3.28,3.3485714285714283,3.3485714285714283,3.3485714285714283,False,False,False,False,False,,0.43749999999999634,-0.2916666666666664,3.25,3.29,3.25,0.03714285714285721
NEAR/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,1.254,1.2905714285714287,1.2905714285714287,1.2905714285714287,False,False,False,False,False,,0.9843749999999991,-0.05468749999999995,1.22,1.239,1.218,0.0172857142857143
NOT/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,0.000376,0.000385,0.000376,0.000376,False,True,False,False,False,,1.7777777777777708,-0.33333333333333504,0.00036,0.000366,0.00036,5.000000000000001e-06
OSMO/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,0.0314,0.03211428571428571,0.03211428571428571,0.03211428571428571,False,False,False,False,False,,0.6999999999999952,-0.14000000000000387,0.0309,0.0313,0.0309,0.00032857142857142905
PNUT/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-18 14:00:00+00:00,0.045,0.04698571428571428,0.04246428571428571,0.04252142857142857,True,True,True,False,False,0.04246428571428571,2.064748201438847,-0.5539568345323755,0.041,0.0416,0.041,0.00052142857142857
RAD/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.219,0.2292857142857143,0.2292857142857143,0.2292857142857143,False,False,False,False,False,,0.38888888888888906,-0.4861111111111113,0.217,0.221,0.216,0.006000000000000004
SAHARA/USDT,2h,2026-03-26 14:00:00+00:00,LONG,2026-03-19 06:00:00+00:00,0.028,0.024424285714285714,0.024424285714285714,0.024424285714285714,False,False,False,False,False,,0.7467039552536952,-0.8501797842588895,0.02632,0.02674,0.0263,0.0010807142857142858
SAPIEN/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0718,0.07425714285714285,0.07425714285714285,0.07425714285714285,False,False,False,False,False,,0.5697674418604651,-0.20348837209302367,0.0704,0.0714,0.0704,0.0011785714285714277
SHIB/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 10:00:00+00:00,5.9e-06,6.047142857142857e-06,6.047142857142857e-06,6.047142857142857e-06,False,False,False,False,False,,0.20388349514563514,-0.5436893203883508,5.89e-06,5.96e-06,5.88e-06,7.285714285714283e-08
SOL/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 10:00:00+00:00,87.58,89.73142857142857,89.73142857142857,89.73142857142857,False,False,False,False,False,,0.39508632138114014,-0.3067729083665328,87.54,88.19,86.73,1.1014285714285694
SPK/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-19 14:00:00+00:00,0.022219,0.022973571428571427,0.021108000000000002,0.021108000000000002,False,True,True,False,False,0.021126214285714286,2.3470276410450555,-0.5221507004922402,0.020545,0.020769,0.020501,0.00022607142857142864
TIA/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.319,0.3263,0.3263,0.3263,False,False,False,False,False,,0.3835616438356208,-0.4657534246575374,0.3167,0.3218,0.3162,0.0036928571428571366
TRUMP/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,3.195,3.313285714285714,3.313285714285714,3.313285714285714,False,False,False,False,False,,0.7355072463768092,-0.008454106280196057,3.121,3.162,3.113,0.0455
TRX/USDT,2h,2026-03-26 14:00:00+00:00,LONG,2026-03-25 16:00:00+00:00,0.3138,0.3102714285714286,0.3102714285714286,0.3102714285714286,False,False,False,False,False,,0.793522267206469,-1.0202429149797705,0.3111,0.312,0.3102,0.0019714285714285723
VIC/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0427,0.04362857142857143,0.0427,0.0427,False,True,False,False,False,,1.1846153846153888,-0.21538461538461412,0.0423,0.0425,0.042,0.0005285714285714274
WLD/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-21 08:00:00+00:00,0.3156,0.33308571428571426,0.3156,0.33308571428571426,True,True,False,True,False,,1.406862745098041,-0.8006535947712432,0.2927,0.307,0.291,0.0065928571428571425
XRP/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,1.3731,1.4013714285714285,1.4013714285714285,1.4013714285714285,False,False,False,False,False,,0.7215765538150566,-0.34310257705912195,1.3604,1.3818,1.3527,0.014457142857142866
ZEC/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,222.6,230.96571428571428,230.96571428571428,230.96571428571428,False,False,False,False,False,,0.34665300546448174,-0.31915983606557585,220.67,225.27,220.61,4.342857142857142
币安人生/USDT,2h,2026-03-26 14:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0464,0.04927142857142857,0.04927142857142857,0.04927142857142857,False,False,False,False,False,,0.27860696517412775,-0.45273631840796125,0.0464,0.047,0.0459,0.0013571428571428558
AAVE/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,106.51,109.89142857142858,109.89142857142858,109.89142857142858,False,False,False,False,False,,0.49091677228559616,-0.3134769750739293,105.11,105.82,104.85,1.60714285714286
ADA/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,0.256,0.26271428571428573,0.26271428571428573,0.26271428571428573,False,False,False,False,False,,0.3127659574468076,-0.1042553191489331,0.2545,0.2567,0.2539,0.0031999999999999923
AI/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 06:00:00+00:00,0.0214,0.022514285714285712,0.0214,0.0214,False,True,False,False,False,,1.8846153846153832,-0.7179487179487201,0.0193,0.0195,0.0193,0.0004071428571428559
APT/USDT,2h,2026-03-26 16:00:00+00:00,LONG,2026-03-23 20:00:00+00:00,1.07,1.0144285714285715,1.0144285714285715,1.0144285714285715,False,False,False,False,False,,0.9897172236503847,-0.8277634961439598,1.031,1.039,1.028,0.016285714285714317
AVAX/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,9.18,9.404285714285715,9.404285714285715,9.404285714285715,False,False,False,False,False,,0.6687898089171989,-0.13375796178344454,9.06,9.21,9.03,0.11571428571428578
BB/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 04:00:00+00:00,0.0261,0.027957142857142857,0.0261,0.0261,False,True,False,False,False,,1.7769230769230773,-0.21538461538461406,0.0236,0.0239,0.0235,0.0006571428571428571
BFUSD/USDT,2h,2026-03-26 16:00:00+00:00,LONG,2026-03-24 10:00:00+00:00,0.9993,0.9989857142857143,0.9989857142857143,0.9989857142857143,False,False,False,False,False,,0.6363636363639896,-0.6363636363636364,0.9993,0.9993,0.9992,0.0001285714285714144
BIO/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.0173,0.017857142857142856,0.017857142857142856,0.017857142857142856,False,False,False,False,False,,0.5384615384615351,-0.17948717948717835,0.017,0.0173,0.017,0.00027857142857142837
BIO/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-02-23 16:00:00+00:00,0.0249,0.0277,0.018299999999999997,0.018299999999999997,False,True,True,False,False,0.0183,2.8571428571428577,-0.5714285714285717,0.017,0.0173,0.0169,0.0003999999999999996
BNB/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,626.82,637.5714285714286,637.5714285714286,637.5714285714286,False,False,False,False,False,,0.17951102843476574,-0.19253255381344112,625.69,628.89,624.89,5.163571428571426
BNB/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 12:00:00+00:00,637.87,656.4485714285714,656.4485714285714,656.4485714285714,False,False,False,False,False,,0.9440984236831962,-0.8036139946174516,625.68,628.89,623.01,7.724285714285705
BTC/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,69082.64,70523.07857142857,70523.07857142857,70523.07857142857,False,False,False,False,False,,0.4893023652518495,-0.055094331389150535,68486.86,69162.0,68377.83,714.9257142857158
CFX/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.06007,0.06157714285714286,0.06157714285714286,0.06157714285714286,False,False,False,False,False,,0.9886255924170588,-0.033175355450237864,0.05924,0.05962,0.05889,0.0006950000000000002
DODO/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 06:00:00+00:00,0.01477,0.01510857142857143,0.01477,0.01477,False,True,False,False,False,,1.1223628691983114,-0.20675105485232229,0.01441,0.01455,0.01439,0.0001885714285714287
DOGE/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,0.09096,0.09336428571428572,0.09336428571428572,0.09336428571428572,False,False,False,False,False,,0.07486631016042766,-0.24955436720142746,0.09093,0.09156,0.09078,0.0011542857142857138
DOT/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-24 14:00:00+00:00,1.383,1.4308571428571428,1.383,1.383,False,True,False,False,False,,1.629850746268656,-0.6059701492537288,1.321,1.333,1.317,0.017999999999999967
DOT/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-24 12:00:00+00:00,1.383,1.4507142857142858,1.383,1.383,False,True,False,False,False,,1.2109704641350205,-0.428270042194091,1.306,1.333,1.301,0.025714285714285707
ETH/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 10:00:00+00:00,2068.44,2120.68,2120.68,2120.68,False,False,False,False,False,,0.44544410413476304,-0.4852603369065841,2049.41,2070.95,2045.17,26.63714285714283
FET/USDT,4h,2026-03-26 16:00:00+00:00,LONG,2026-03-25 08:00:00+00:00,0.2603,0.23465714285714281,0.23465714285714281,0.23465714285714281,False,False,False,False,False,,0.3665738161559895,-0.9632311977715864,0.2413,0.2445,0.2375,0.013364285714285716
FIL/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 14:00:00+00:00,0.883,0.9084285714285714,0.9084285714285714,0.9084285714285714,False,False,False,False,False,,0.15730337078651715,-0.15730337078651715,0.88,0.887,0.879,0.012428571428571424
ICP/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,2.315,2.3775714285714287,2.3775714285714287,2.3775714285714287,False,False,False,False,False,,0.8789954337899575,-0.23972602739726243,2.276,2.302,2.26,0.03435714285714288
ICP/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 04:00:00+00:00,2.524,2.6318571428571427,2.4069285714285713,2.4237142857142855,True,True,True,False,False,2.4069285714285713,2.447682119205302,-0.3245033112582797,2.279,2.302,2.26,0.04364285714285722
INJ/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,2.968,3.0325714285714285,3.0325714285714285,3.0325714285714285,False,False,False,False,False,,0.464601769911501,-0.4491150442477859,2.946,2.965,2.943,0.03299999999999998
LAYER/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.0816,0.0837857142857143,0.0816,0.0837857142857143,True,True,False,True,False,,1.0522875816993507,0.0,0.0793,0.0798,0.0793,0.001207142857142859
LAYER/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.0799,0.08318571428571428,0.08318571428571428,0.08318571428571428,False,False,False,False,False,,0.3347826086956532,-0.45652173913043503,0.079,0.0798,0.0788,0.0017000000000000012
LUNC/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,3.809e-05,3.891428571428572e-05,3.809e-05,3.809e-05,False,True,False,False,False,,1.0311958405545893,-0.351819757365682,3.788e-05,3.807e-05,3.762e-05,4.21428571428572e-07
MLN/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 06:00:00+00:00,3.28,3.3485714285714283,3.3485714285714283,3.3485714285714283,False,False,False,False,False,,0.8749999999999927,-0.2916666666666664,3.22,3.25,3.22,0.03785714285714291
NEAR/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,1.254,1.2905714285714287,1.254,1.2905714285714287,True,True,False,True,False,,1.257812499999999,-0.05468749999999995,1.212,1.226,1.208,0.0172857142857143
NEAR/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,1.235,1.2874285714285716,1.2874285714285716,1.2874285714285716,False,False,False,False,False,,0.6103542234332427,-0.09536784741144205,1.207,1.226,1.203,0.025000000000000005
NOT/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,0.000376,0.000385,0.0003745714285714286,0.000376,True,True,True,False,True,0.0003745714285714286,2.111111111111106,-0.33333333333333504,0.000357,0.00036,0.000357,4.857142857142859e-06
NOT/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-22 08:00:00+00:00,0.000379,0.00039799999999999997,0.000379,0.00039799999999999997,True,True,False,True,False,,1.3157894736842113,-0.7368421052631587,0.000356,0.00036,0.000354,6.928571428571431e-06
OSMO/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 02:00:00+00:00,0.0314,0.03211428571428571,0.0314,0.03211428571428571,True,True,False,True,False,,1.259999999999996,-0.14000000000000387,0.0305,0.031,0.0305,0.00032857142857142905
OSMO/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 12:00:00+00:00,0.0326,0.03397142857142857,0.0326,0.0326,False,True,False,False,False,,1.6041666666666652,-0.583333333333335,0.0305,0.031,0.0304,0.0004928571428571431
PEPE/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 12:00:00+00:00,3.41e-06,3.631428571428571e-06,3.631428571428571e-06,3.631428571428571e-06,False,False,False,False,False,,0.8580645161290322,-0.9483870967741946,3.37e-06,3.4e-06,3.36e-06,7.857142857142864e-08
PNUT/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-18 14:00:00+00:00,0.045,0.04698571428571428,0.04242142857142857,0.04246428571428571,True,True,True,False,False,0.04242142857142857,2.165467625899278,-0.5539568345323755,0.0408,0.0411,0.0407,0.0005071428571428559
PNUT/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-19 04:00:00+00:00,0.0445,0.04707142857142857,0.0445,0.0445,False,True,False,False,False,,1.5555555555555522,-0.38888888888888873,0.0406,0.0411,0.0405,0.000735714285714285
RAD/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 08:00:00+00:00,0.219,0.2292857142857143,0.2292857142857143,0.2292857142857143,False,False,False,False,False,,0.4861111111111113,-0.4861111111111113,0.214,0.217,0.214,0.006000000000000004
RENDER/USDT,4h,2026-03-26 16:00:00+00:00,LONG,2026-03-25 04:00:00+00:00,1.808,1.6837142857142857,1.6837142857142857,1.6837142857142857,False,False,False,False,False,,0.8448275862068968,-0.5793103448275869,1.757,1.766,1.736,0.05714285714285713
SAHARA/USDT,2h,2026-03-26 16:00:00+00:00,LONG,2026-03-19 06:00:00+00:00,0.028,0.024424285714285714,0.024424285714285714,0.024424285714285714,False,False,False,False,False,,0.7467039552536952,-0.8501797842588895,0.02631,0.02662,0.02625,0.0009428571428571431
SAPIEN/USDT,2h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 04:00:00+00:00,0.0718,0.07425714285714285,0.0718,0.07425714285714285,True,True,False,True,False,,1.4651162790697716,-0.20348837209302367,0.0684,0.0704,0.0682,0.0011928571428571424
SAPIEN/USDT,4h,2026-03-26 16:00:00+00:00,SHORT,2026-03-26 12:00:00+00:00,0.0704,0.07500000000000001,0.07500000000000001,0.07500000000000001,False,False,False,False,False,,0.586956521739132,0.0,0.0688,0.0704,0.0677,0.002121428571428572
