date,trend,funding,vol_mult,auto_equity,manual_equity
2026-04-03,BEAR,HIGH,0.75,175431.31078346333,147956.3375471934
2026-04-04,BEAR,HIGH,0.75,175434.7195313789,147968.0818120931
2026-04-05,BEAR,NEUTRAL,0.75,175438.38458987224,147979.8270092121
2026-04-06,BEAR,LOW,0.75,175441.16299578192,147991.57313862446
2026-04-07,BEAR,HIGH,0.75,175444.57193513258,148003.32020040415
2026-04-08,BEAR,HIGH,0.75,175447.98094072123,148015.06819462517
2026-04-09,BEAR,HIGH,0.75,175451.39001254915,148026.81712136156
2026-04-10,BEAR,HIGH,0.75,175454.79915061762,148038.5669806873
2026-04-11,BEAR,HIGH,0.75,175458.20835492792,148050.31777267644
2026-04-12,BEAR,LOW,0.75,175460.98707478523,148062.06949740302
2026-04-13,BEAR,HIGH,0.75,175464.39639933105,148073.82215494107
2026-04-14,BEAR,LOW,0.75,175467.175217188,148085.57574536462
2026-04-15,BEAR,HIGH,0.75,175470.58466197355,148097.33026874773
2026-04-16,BEAR,HIGH,0.75,175473.9941730069,148109.08572516445
2026-04-17,BEAR,HIGH,0.75,175477.40375028935,148120.84211468886
2026-04-18,BEAR,LOW,1.0,175481.10911542733,148132.599437395
2026-04-19,BEAR,LOW,1.0,175484.81455880747,148144.35769335696
2026-04-20,BEAR,LOW,1.0,175488.52008043142,148156.1168826488
2026-04-21,BEAR,LOW,0.75,175491.2992803335,148167.87700534464
2026-04-22,BEAR,HIGH,1.0,175495.84583170988,148179.63806151852
2026-04-23,BEAR,HIGH,0.75,175499.2558335847,148191.40005124456
2026-04-24,BEAR,LOW,0.75,175502.03520350816,148203.1629745969
2026-04-25,BEAR,LOW,0.75,175504.81461744834,148214.9268316496
2026-04-26,BEAR,LOW,0.75,175507.5940754059,148226.69162247676
2026-04-27,BEAR,LOW,0.75,175510.37357738157,148238.45734715255
2026-04-28,BEAR,HIGH,0.75,175513.78386154023,148250.22400575108
2026-04-29,BEAR,LOW,0.75,175516.5634615431,148261.99159834647
2026-04-30,BEAR,LOW,0.75,175519.3431055663,148273.76012501286
2026-05-01,BEAR,HIGH,0.75,175522.7535640089,148285.5295858244
2026-05-02,BEAR,HIGH,0.75,175526.16408871897,148297.29998085526
2026-05-03,BEAR,HIGH,0.75,175529.57467969783,148309.07131017954
2026-05-04,BEAR,HIGH,0.75,175532.98533694676,148320.84357387145
2026-05-05,BEAR,HIGH,0.75,175536.39606046703,148332.61677200513
2026-05-06,BEAR,HIGH,0.75,175539.80685025995,148344.39090465478
2026-05-07,BEAR,HIGH,0.75,175543.2177063268,148356.16597189454
2026-05-08,BEAR,HIGH,0.75,175546.62862866887,148367.94197379862
2026-05-09,BEAR,LOW,0.75,175549.40874883212,148379.7189104412
2026-05-10,MIXED,HIGH,0.75,175558.05454090005,148391.4967818965
2026-05-11,BEAR,HIGH,0.75,175561.46575153177,148403.2755882387
2026-05-12,BEAR,HIGH,0.75,175564.8770284456,148415.055329542
2026-05-13,BEAR,LOW,0.75,175567.65743760753,148426.83600588064
2026-05-14,BEAR,HIGH,0.75,175571.06883482996,148438.61761732883
2026-05-15,BEAR,HIGH,0.75,175574.4802983381,148450.4001639608
2026-05-16,BEAR,HIGH,0.75,175577.8918281333,148462.18364585075
2026-05-17,BEAR,LOW,0.75,175580.6724434097,148473.96806307294
2026-05-18,BEAR,LOW,0.75,175583.45310272256,148485.75341570162
2026-05-19,BEAR,LOW,0.75,175586.23380607253,148497.53970381102
2026-05-20,BEAR,LOW,0.75,175589.01455346032,148509.32692747543
2026-05-21,BEAR,HIGH,0.75,175592.42636566583,148521.11508676907
2026-05-22,BEAR,LOW,0.75,175595.20721112477,148532.90418176624
2026-05-23,BEAR,HIGH,0.75,175598.61914365776,148544.6942125412
2026-05-24,BEAR,LOW,0.75,175601.40008719132,148556.4851791682
2026-05-25,BEAR,NEUTRAL,0.75,175605.06862785734,148568.27708172158
2026-05-26,BEAR,LOW,0.75,175607.84967353093,148580.0699202756
2026-05-27,BEAR,LOW,0.75,175610.63076324775,148591.86369490455
2026-05-28,BEAR,NEUTRAL,0.75,175614.29949675454,148603.65840568277
2026-05-29,BEAR,LOW,0.75,175617.08068861678,148615.45405268454
2026-05-30,BEAR,NEUTRAL,0.75,175620.74955687087,148627.25063598415
2026-05-31,BEAR,HIGH,0.75,175624.16198570875,148639.04815565597
2026-06-01,BEAR,NEUTRAL,0.75,175627.8310019003,148650.8466117743
2026-06-02,BEAR,LOW,0.75,175630.6124080601,148662.64600441346
2026-06-03,BEAR,LOW,0.75,175633.3938582688,148674.4463336478
2026-06-04,BEAR,LOW,0.75,175636.17535252715,148686.24759955166
2026-06-05,BEAR,LOW,1.0,175639.88407027206,148698.0498021994
2026-06-06,BEAR,LOW,1.0,175643.5928663299,148709.8529416654
2026-06-07,BEAR,LOW,1.0,175647.30174070236,148721.65701802395
2026-06-08,MIXED,LOW,1.0,175660.06030558515,148733.46203134948
2026-06-09,MIXED,LOW,1.0,175672.81979721706,148745.26798171634
2026-06-10,MIXED,LOW,1.0,175685.58021566537,148757.07486919893
2026-06-11,MIXED,LOW,1.0,175698.34156099742,148768.8826938716
2026-06-12,MIXED,LOW,1.0,175711.10383328053,148780.69145580876
2026-06-13,MIXED,LOW,1.0,175723.86703258203,148792.5011550848
2026-06-14,MIXED,HIGH,1.0,175735.4062114116,148804.31179177415
2026-06-15,MIXED,LOW,1.0,175748.1711759749,148816.12336595118
