scenario,time,event,equity,peak_equity,drawdown_pct,open_positions,long_positions,short_positions,max_same_side,portfolio_heat_pct,open_risk_usdt,effective_side_diversification
SAME_SIDE_CAP3,2026-03-12 18:00:00+00:00,exit,9691.413687847229,10363.148674525746,-6.481958406422825,4,2,2,2,1.0065362866219503,97.54759545482891,2.0
SAME_SIDE_CAP3,2026-03-12 18:00:00+00:00,entry,9691.413687847229,10363.148674525746,-6.481958406422825,5,3,2,3,1.2565362866219505,121.77612967444699,1.923076923076923
SAME_SIDE_CAP3,2026-03-17 00:00:00+00:00,exit,9666.89879882137,10363.148674525746,-6.7185167131285874,4,3,1,3,1.0061266045367798,97.26124064858821,1.6
SAME_SIDE_CAP3,2026-03-18 06:00:00+00:00,entry,9666.89879882137,10363.148674525746,-6.7185167131285874,5,3,2,3,1.25612660453678,121.42848764564164,1.923076923076923
SAME_SIDE_CAP3,2026-03-18 12:00:00+00:00,exit,9642.670264601753,10363.148674525746,-6.952311817112523,4,2,2,2,1.0080190523868129,97.19995342602357,2.0
SAME_SIDE_CAP3,2026-03-18 12:00:00+00:00,entry,9642.670264601753,10363.148674525746,-6.952311817112523,5,2,3,3,1.2580190523868129,121.30662908752795,1.923076923076923
SAME_SIDE_CAP3,2026-03-19 12:00:00+00:00,exit,9618.319978953896,10363.148674525746,-7.187281770865228,4,1,3,3,1.0080382400650358,96.95634343967059,1.6
SAME_SIDE_CAP3,2026-03-20 12:00:00+00:00,exit,9594.152731956843,10363.148674525746,-7.420485479082399,3,1,2,2,0.7586818604645139,72.78909644261716,1.7999999999999998
SAME_SIDE_CAP3,2026-03-20 12:00:00+00:00,entry,9594.152731956843,10363.148674525746,-7.420485479082399,4,1,3,3,1.0086818604645138,96.77447827250927,1.6
SAME_SIDE_CAP3,2026-03-20 18:00:00+00:00,entry,9594.152731956843,10363.148674525746,-7.420485479082399,5,2,3,3,1.258681860464514,120.75986010240138,1.923076923076923
SAME_SIDE_CAP3,2026-03-21 12:00:00+00:00,exit,9569.863322023106,10363.148674525746,-7.654868007950719,4,1,3,3,1.008065078073335,96.47045016866366,1.6
SAME_SIDE_CAP3,2026-03-21 12:00:00+00:00,exit,9545.756646361602,10363.148674525746,-7.887487228407932,3,1,2,2,0.7580726933232789,72.36377450715929,1.7999999999999998
SAME_SIDE_CAP3,2026-03-21 18:00:00+00:00,entry,9545.756646361602,10363.148674525746,-7.887487228407932,4,1,3,3,1.0080726933232789,96.22816612306329,1.6
SAME_SIDE_CAP3,2026-03-23 06:00:00+00:00,exit,9521.77126453171,10363.148674525746,-8.11893601471023,3,1,2,2,0.758711612431536,72.24278429317118,1.7999999999999998
SAME_SIDE_CAP3,2026-03-23 06:00:00+00:00,exit,9497.906872915806,10363.148674525746,-8.349217296639203,2,1,1,1,0.5093584652343013,48.37839267726717,2.0
SAME_SIDE_CAP3,2026-03-23 18:00:00+00:00,entry,9497.906872915806,10363.148674525746,-8.349217296639203,3,2,1,2,0.7593584652343014,72.1231598595567,1.7999999999999998
SAME_SIDE_CAP3,2026-03-25 06:00:00+00:00,entry,9497.906872915806,10363.148674525746,-8.349217296639203,4,3,1,3,1.0093584652343013,95.8679270418462,1.6
SAME_SIDE_CAP3,2026-03-26 00:00:00+00:00,entry,9497.906872915806,10363.148674525746,-8.349217296639203,5,3,2,3,1.2593584652343015,119.61269422413572,1.923076923076923
SAME_SIDE_CAP3,2026-03-26 06:00:00+00:00,exit,9474.162105733516,10363.148674525746,-8.578344253397614,4,2,2,2,1.0118881856985478,95.8679270418462,2.0
SAME_SIDE_CAP3,2026-03-26 06:00:00+00:00,entry,9474.162105733516,10363.148674525746,-8.578344253397614,5,2,3,3,1.2618881856985478,119.55333230618,1.923076923076923
SAME_SIDE_CAP3,2026-03-27 06:00:00+00:00,exit,9450.417338551226,10363.148674525746,-8.80747121015602,4,1,3,3,1.0138024776224135,95.80856512389047,1.6
SAME_SIDE_CAP3,2026-03-27 06:00:00+00:00,exit,9426.731933286892,10363.148674525746,-9.036025349522529,3,1,2,2,0.7650918724535,72.1231598595567,1.7999999999999998
SAME_SIDE_CAP3,2026-03-27 06:00:00+00:00,entry,9426.731933286892,10363.148674525746,-9.036025349522529,4,1,3,3,1.0150918724534999,95.68998969277392,1.6
SAME_SIDE_CAP3,2026-03-29 00:00:00+00:00,exit,9403.165103453675,10363.148674525746,-9.263435286148715,3,1,2,2,0.7670093959433583,72.1231598595567,1.7999999999999998
SAME_SIDE_CAP3,2026-03-29 12:00:00+00:00,entry,9403.165103453675,10363.148674525746,-9.263435286148715,4,1,3,3,1.0170093959433582,95.63107261819087,1.6
SAME_SIDE_CAP3,2026-04-01 12:00:00+00:00,exit,9379.657190695041,10363.148674525746,-9.490276697933343,3,1,2,2,0.7689317252564996,72.1231598595567,1.7999999999999998
SAME_SIDE_CAP3,2026-04-01 18:00:00+00:00,entry,9379.657190695041,10363.148674525746,-9.490276697933343,4,2,2,2,1.0189317252564996,95.5723028362943,2.0
SAME_SIDE_CAP3,2026-04-02 00:00:00+00:00,exit,9356.208047718304,10363.148674525746,-9.716551006188501,3,1,2,2,0.7708588724375934,72.1231598595567,1.7999999999999998
SAME_SIDE_CAP3,2026-04-02 00:00:00+00:00,entry,9356.208047718304,10363.148674525746,-9.716551006188501,4,1,3,3,1.0208588724375933,95.51367997885245,1.6
SAME_SIDE_CAP3,2026-04-02 12:00:00+00:00,entry,9356.208047718304,10363.148674525746,-9.716551006188501,5,2,3,3,1.2708588724375933,118.90420009814821,1.923076923076923
SAME_SIDE_CAP3,2026-04-07 18:00:00+00:00,exit,9332.463280536014,10363.148674525746,-9.94567796294691,4,2,2,2,1.0196604053543425,95.1594329158587,2.0
SAME_SIDE_CAP3,2026-04-07 18:00:00+00:00,entry,9332.463280536014,10363.148674525746,-9.94567796294691,5,3,2,3,1.2696604053543425,118.49059111719873,1.923076923076923
SAME_SIDE_CAP3,2026-04-08 18:00:00+00:00,exit,9309.132122334675,10363.148674525746,-10.170813768039535,4,2,2,2,1.022215945217386,95.1594329158587,2.0
SAME_SIDE_CAP3,2026-04-09 06:00:00+00:00,entry,9309.132122334675,10363.148674525746,-10.170813768039535,5,2,3,3,1.272215945217386,118.4322632216954,1.923076923076923
SAME_SIDE_CAP3,2026-04-10 12:00:00+00:00,exit,9285.859292028837,10363.148674525746,-10.395386733619445,4,2,2,2,1.0247778899422417,95.1594329158587,2.0
SAME_SIDE_CAP3,2026-04-10 18:00:00+00:00,entry,9285.859292028837,10363.148674525746,-10.395386733619445,5,3,2,3,1.2747778899422417,118.37408114593079,1.923076923076923
SAME_SIDE_CAP3,2026-04-12 00:00:00+00:00,exit,9262.644643798765,10363.148674525746,-10.619398266785398,4,2,2,2,1.0273462555811947,95.1594329158587,2.0
SAME_SIDE_CAP3,2026-04-12 12:00:00+00:00,entry,9262.644643798765,10363.148674525746,-10.619398266785398,5,2,3,3,1.2773462555811945,118.31604452535561,1.923076923076923
SAME_SIDE_CAP3,2026-04-14 00:00:00+00:00,exit,9239.488032189269,10363.148674525746,-10.842849771118429,4,2,2,2,1.0299210582267615,95.1594329158587,2.0
SAME_SIDE_CAP3,2026-04-14 06:00:00+00:00,entry,9239.488032189269,10363.148674525746,-10.842849771118429,5,3,2,3,1.2799210582267615,118.25815299633187,1.923076923076923
SAME_SIDE_CAP3,2026-04-25 06:00:00+00:00,exit,9215.095021341895,10363.148674525746,-11.07823200496919,4,3,1,3,1.0186019995623252,93.8651421489568,1.6
SAME_SIDE_CAP3,2026-04-26 00:00:00+00:00,entry,9215.095021341895,10363.148674525746,-11.07823200496919,5,3,2,3,1.268601999562325,116.90287970231154,1.923076923076923
SAME_SIDE_CAP3,2026-04-26 12:00:00+00:00,exit,9191.704501222599,10363.148674525746,-11.303940627453716,4,3,1,3,1.0173560254311658,93.51235958301578,1.6
SAME_SIDE_CAP3,2026-04-27 00:00:00+00:00,exit,9168.666763669244,10363.148674525746,-11.5262450474413,3,3,0,3,0.7686463457142545,70.47462202966105,1.0
SAME_SIDE_CAP3,2026-04-27 06:00:00+00:00,entry,9168.666763669244,10363.148674525746,-11.5262450474413,4,3,1,3,1.0186463457142545,93.39628893883415,1.6
SAME_SIDE_CAP3,2026-04-27 12:00:00+00:00,exit,9145.74509676007,10363.148674525746,-11.747429434822694,3,3,0,3,0.7705727776584005,70.47462202966105,1.0
SAME_SIDE_CAP3,2026-04-27 18:00:00+00:00,entry,9145.74509676007,10363.148674525746,-11.747429434822694,4,3,1,3,1.0205727776584006,93.33898477156121,1.6
SAME_SIDE_CAP3,2026-04-29 12:00:00+00:00,exit,9122.88073401817,10363.148674525746,-11.96806086123564,3,3,0,3,0.7725040377527825,70.47462202966105,1.0
SAME_SIDE_CAP3,2026-04-29 12:00:00+00:00,entry,9122.88073401817,10363.148674525746,-11.96806086123564,4,3,1,3,1.0225040377527825,93.28182386470647,1.6
SAME_SIDE_CAP3,2026-04-29 12:00:00+00:00,entry,9122.88073401817,10363.148674525746,-11.96806086123564,5,3,2,3,1.2725040377527823,116.08902569975189,1.923076923076923
SAME_SIDE_CAP3,2026-05-02 06:00:00+00:00,exit,9100.073532183125,10363.148674525746,-12.188140709082546,4,3,1,3,1.0250667045140676,93.28182386470647,1.6
SAME_SIDE_CAP3,2026-05-03 00:00:00+00:00,exit,9183.597430720683,10363.148674525746,-11.382170427647976,3,2,1,2,0.754567505354776,69.29644203481436,1.7999999999999998
SAME_SIDE_CAP3,2026-05-03 00:00:00+00:00,entry,9183.597430720683,10363.148674525746,-11.382170427647976,4,2,2,2,1.0045675053547758,92.25543561161606,2.0
SAME_SIDE_CAP3,2026-05-03 06:00:00+00:00,entry,9183.597430720683,10363.148674525746,-11.382170427647976,5,2,3,3,1.254567505354776,115.21442918841778,1.923076923076923
SAME_SIDE_CAP3,2026-05-04 00:00:00+00:00,exit,9160.790228885638,10363.148674525746,-11.602250275494882,4,2,2,2,1.008725503417768,92.40722735337235,2.0
SAME_SIDE_CAP3,2026-05-05 00:00:00+00:00,entry,9160.790228885638,10363.148674525746,-11.602250275494882,5,3,2,3,1.2587255034177678,115.30920292558645,1.923076923076923
SAME_SIDE_CAP3,2026-05-06 00:00:00+00:00,exit,9137.831235308837,10363.148674525746,-11.823794849425763,4,3,1,3,1.010635970075054,92.35020934878474,1.6
SAME_SIDE_CAP3,2026-05-06 00:00:00+00:00,exit,9114.872241732035,10363.148674525746,-12.045339423356644,3,3,0,3,0.761296636219194,69.39121577198303,1.0
SAME_SIDE_CAP3,2026-05-09 06:00:00+00:00,exit,9182.69732323436,10363.148674525746,-11.390856084050217,2,2,0,2,0.5062699832449049,46.48924019976893,1.0
SAME_SIDE_CAP3,2026-05-10 00:00:00+00:00,entry,9182.69732323436,10363.148674525746,-11.390856084050217,3,3,0,3,0.7562699832449049,69.44598350785483,1.0
SAME_SIDE_CAP3,2026-05-12 00:00:00+00:00,exit,9257.47202605897,10363.148674525746,-10.66931183940943,2,2,0,2,0.5006470805087846,46.34726342738166,1.0
SAME_SIDE_CAP3,2026-05-13 00:00:00+00:00,entry,9257.47202605897,10363.148674525746,-10.66931183940943,3,3,0,3,0.7506470805087846,69.49094349252908,1.0
SAME_SIDE_CAP3,2026-05-13 12:00:00+00:00,exit,9234.515282750883,10363.148674525746,-10.89083469919931,2,2,0,2,0.5039160016483404,46.534200184443186,1.0
SAME_SIDE_CAP3,2026-05-13 12:00:00+00:00,entry,9234.515282750883,10363.148674525746,-10.89083469919931,3,2,1,2,0.7539160016483405,69.6204883913204,1.7999999999999998
SAME_SIDE_CAP3,2026-05-13 12:00:00+00:00,entry,9234.515282750883,10363.148674525746,-10.89083469919931,4,2,2,2,1.0039160016483404,92.70677659819759,2.0
SAME_SIDE_CAP3,2026-05-14 00:00:00+00:00,entry,9234.515282750883,10363.148674525746,-10.89083469919931,5,3,2,3,1.2539160016483404,115.7930648050748,1.923076923076923
SAME_SIDE_CAP3,2026-05-16 06:00:00+00:00,exit,9211.124762631587,10363.148674525746,-11.116543321683837,4,2,2,2,1.003162448310818,92.40254468577905,2.0
SAME_SIDE_CAP3,2026-05-16 06:00:00+00:00,exit,9187.981082566439,10363.148674525746,-11.339870042085321,3,1,2,2,0.753798511318722,69.25886462063161,1.7999999999999998
SAME_SIDE_CAP3,2026-05-16 06:00:00+00:00,exit,9164.894794359561,10363.148674525746,-11.562642955337328,2,0,2,2,0.5037982153616302,46.17257641375441,1.0
SAME_SIDE_CAP3,2026-05-16 06:00:00+00:00,entry,9164.894794359561,10363.148674525746,-11.562642955337328,3,0,3,3,0.7537982153616302,69.08481339965331,1.0
SAME_SIDE_CAP3,2026-05-17 12:00:00+00:00,exit,9141.808506152684,10363.148674525746,-11.785415868589336,2,0,2,2,0.5031665798054932,45.998525192776114,1.0
SAME_SIDE_CAP3,2026-05-17 18:00:00+00:00,entry,9141.808506152684,10363.148674525746,-11.785415868589336,3,0,3,3,0.7531665798054932,68.85304645815782,1.0
SAME_SIDE_CAP3,2026-05-18 18:00:00+00:00,exit,9118.722217945806,10363.148674525746,-12.008188781841342,2,0,2,2,0.5018988094758586,45.76675825128061,1.0
SAME_SIDE_CAP3,2026-05-18 18:00:00+00:00,entry,9118.722217945806,10363.148674525746,-12.008188781841342,3,0,3,3,0.7518988094758587,68.56356379614513,1.0
SAME_SIDE_CAP3,2026-05-19 00:00:00+00:00,exit,9095.925412400942,10363.148674525746,-12.22816830988673,2,0,2,2,0.5031567012289309,45.76675825128061,1.0
SAME_SIDE_CAP3,2026-05-20 00:00:00+00:00,exit,9073.013175415042,10363.148674525746,-12.449261702498395,1,0,1,1,0.25189560318627263,22.85452126538171,1.0
SAME_SIDE_CAP3,2026-05-20 12:00:00+00:00,exit,9050.15865414966,10363.148674525746,-12.669798162826929,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP3,2026-05-20 18:00:00+00:00,entry,9050.15865414966,10363.148674525746,-12.669798162826929,1,0,1,1,0.25,22.625396635374152,1.0
SAME_SIDE_CAP3,2026-05-21 12:00:00+00:00,exit,9027.533257514286,10363.148674525746,-12.888123667419862,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP3,2026-05-22 06:00:00+00:00,entry,9027.533257514286,10363.148674525746,-12.888123667419862,1,1,0,1,0.25,22.568833143785714,1.0
SAME_SIDE_CAP3,2026-05-22 06:00:00+00:00,entry,9027.533257514286,10363.148674525746,-12.888123667419862,2,2,0,2,0.5,45.13766628757143,1.0
SAME_SIDE_CAP3,2026-05-22 12:00:00+00:00,exit,9004.9644243705,10363.148674525746,-13.105903358251306,1,1,0,1,0.2506265664160401,22.568833143785714,1.0
SAME_SIDE_CAP3,2026-05-22 18:00:00+00:00,exit,8982.395591226716,10363.148674525746,-13.32368304908275,0,0,0,0,0.0,0.0,0.0
